470	182	120	125
464	186	123	123
462	188	124	122
462	187	129	122
461	189	130	122
465	187	129	123
463	187	127	123
467	189	125	122
465	188	123	121
467	189	123	120
467	189	123	122
466	190	122	119
467	189	123	117
468	192	122	116
466	191	125	115
469	191	122	118
469	191	125	117
468	194	122	115
469	190	123	119
466	188	125	120
464	188	124	123
464	185	123	126
455	187	129	124
456	187	130	125
458	186	128	125
458	189	128	122
460	189	126	123
460	189	125	122
458	188	128	125
461	190	128	123
462	188	130	123
463	188	128	122
463	190	126	119
465	190	125	120
464	189	125	121
463	188	124	121
464	190	124	119
465	189	123	121
464	189	125	120
462	191	124	116
465	194	119	118
462	193	124	115
464	193	123	118
464	195	124	114
465	191	125	119
462	188	127	123
461	185	125	126
461	187	122	125
460	186	122	127
458	188	125	127
460	182	126	126
462	186	124	124
459	188	127	124
465	188	125	123
466	188	124	124
462	190	125	124
466	189	123	122
463	190	125	121
463	189	123	123
462	189	125	121
473	186	123	115
473	188	123	113
473	190	124	110
476	191	122	110
474	192	123	109
475	190	124	110
475	188	124	113
473	187	125	114
472	187	127	116
472	185	128	118
470	182	128	123
472	181	128	122
475	182	125	121
474	182	128	121
475	182	126	120
478	183	123	118
476	182	123	121
474	185	126	118
473	186	127	118
473	185	126	117
474	186	122	119
475	187	123	117
476	186	123	118
475	186	123	118
478	187	120	116
480	186	119	115
479	188	120	114
479	190	120	113
479	189	122	112
482	189	119	113
479	188	122	115
478	188	121	116
479	186	121	117
476	183	124	119
478	180	124	123
476	180	124	123
478	180	123	122
477	181	122	123
477	183	122	122
477	185	121	118
474	186	123	116
474	186	123	117
473	186	128	118
476	185	128	118
474	186	125	120
477	187	121	116
477	187	121	117
475	187	121	117
475	187	121	116
477	187	120	116
476	187	122	116
472	189	123	114
473	191	125	112
475	192	121	113
476	192	120	110
473	192	122	114
474	191	124	115
475	188	123	118
472	184	125	122
467	184	129	123
470	181	122	118
470	181	122	121
471	181	121	117
472	181	118	118
474	181	116	118
476	181	116	118
477	184	113	117
475	184	116	116
476	182	116	119
474	184	118	116
472	186	118	114
472	188	119	116
470	182	121	117
471	182	120	118
473	183	120	116
471	185	121	115
475	185	116	114
473	186	119	114
477	188	115	113
473	188	122	119
471	184	124	117
469	183	127	121
471	181	121	120
469	180	123	122
471	180	121	122
471	186	119	119
473	188	118	116
474	185	116	119
469	182	122	119
471	184	120	117
469	183	120	118
470	184	117	115
469	183	124	118
471	186	120	114
468	184	122	117
470	184	120	117
471	185	117	114
471	184	120	116
471	185	116	114
469	183	120	118
473	188	116	111
472	187	117	115
474	187	117	113
472	190	119	110
470	184	122	118
466	180	129	123
469	184	124	121
469	181	125	122
466	179	129	124
469	181	122	121
469	183	121	119
469	186	118	116
466	186	123	114
469	186	118	115
468	186	122	114
471	192	118	113
470	186	122	115
472	188	118	113
472	185	119	116
472	188	118	114
465	179	128	115
467	180	128	111
467	179	133	114
466	178	129	114
467	176	131	116
459	170	138	125
461	171	133	124
459	169	134	125
456	167	135	127
459	172	134	123
461	170	135	124
462	173	136	121
462	173	133	119
463	170	138	120
466	169	138	124
465	169	136	122
463	167	137	125
467	171	138	124
467	170	136	123
466	171	137	125
466	172	135	122
462	178	132	117
466	182	123	113
467	178	128	116
465	181	129	113
466	180	128	114
465	177	132	115
466	178	125	116
468	170	130	117
459	172	130	122
458	173	131	123
458	176	128	121
460	173	133	123
460	176	128	119
461	177	132	121
461	176	130	120
460	174	133	121
463	179	126	116
466	176	130	116
467	174	129	118
468	171	130	121
463	177	127	117
468	174	131	117
465	179	125	115
464	180	126	114
465	182	124	112
462	183	125	110
463	183	127	114
467	183	128	111
468	182	127	112
466	179	128	116
465	179	131	116
460	175	134	121
459	174	134	122
460	176	132	121
459	175	132	123
459	178	131	119
461	177	132	122
458	179	130	119
456	178	132	121
466	173	122	113
468	176	121	111
467	176	123	114
464	176	125	109
464	177	128	111
465	179	124	108
464	179	125	109
463	180	124	108
467	177	124	112
467	176	120	111
467	174	121	113
468	179	119	109
468	179	122	108
467	175	126	113
469	181	120	108
469	177	122	111
468	175	120	112
464	171	127	120
459	171	129	120
462	170	128	120
461	172	128	118
459	172	127	118
461	173	125	116
464	173	123	114
464	173	125	113
462	173	126	113
463	174	126	113
463	169	126	117
461	175	127	112
465	171	125	116
461	175	126	112
463	173	125	115
464	178	122	110
464	177	128	112
466	178	123	111
466	177	126	111
465	182	122	106
468	179	125	110
466	182	122	107
467	180	124	110
466	178	124	110
466	179	124	110
461	173	129	118
458	170	132	118
456	173	132	118
459	173	130	117
458	176	131	115
463	177	125	112
463	179	122	110
465	180	121	111
465	176	122	114
463	177	124	115
462	182	122	109
465	180	123	109
464	180	124	108
463	178	127	112
465	180	122	113
464	180	122	112
466	179	122	112
469	183	120	108
466	175	119	107
461	174	119	109
468	175	128	111
467	178	120	104
462	172	129	112
463	174	130	112
461	170	131	116
460	169	133	118
457	170	134	115
459	170	133	115
460	170	131	116
463	173	131	113
463	177	128	111
462	178	126	105
465	175	128	110
465	177	121	106
463	178	124	107
462	175	129	109
462	180	122	104
464	173	125	112
465	182	119	101
464	180	122	103
464	179	121	105
464	175	125	110
463	181	118	104
467	177	119	108
463	176	122	108
468	178	121	106
469	177	127	107
465	175	127	112
462	174	129	113
464	170	135	118
460	171	131	117
460	173	133	114
460	174	132	113
463	174	130	113
464	173	130	114
463	177	127	111
466	176	126	110
463	179	125	107
463	172	129	113
462	177	127	110
461	180	124	106
464	174	130	112
461	175	128	111
459	179	125	107
464	181	127	105
464	181	127	105
466	179	128	109
464	181	127	107
463	182	129	106
464	182	128	107
463	181	128	106
465	178	127	110
463	178	127	112
463	177	127	115
462	177	130	115
462	177	130	115
461	179	130	113
461	176	130	115
460	177	130	112
463	174	129	113
464	173	128	114
463	173	131	116
463	179	130	108
466	178	125	109
467	181	125	107
467	180	127	107
466	178	128	109
469	179	124	106
469	179	125	108
470	177	125	110
470	180	122	105
468	176	127	110
467	174	130	113
464	173	131	115
462	173	130	116
463	177	128	113
464	175	133	113
463	175	132	115
