345	228	60	62
342	232	64	60
341	232	65	59
341	232	64	59
341	232	63	60
340	232	62	59
341	231	61	59
341	229	64	61
342	231	64	60
340	232	63	59
341	232	62	60
340	231	63	60
341	232	63	59
340	231	64	60
340	231	63	60
341	231	63	60
340	232	63	59
341	230	63	61
338	232	66	61
340	231	63	61
341	231	64	60
340	231	65	60
341	231	64	60
341	231	65	60
340	230	65	61
341	232	64	59
339	230	66	60
341	232	65	59
341	231	65	60
339	232	65	60
341	231	64	61
340	230	63	61
340	230	64	60
341	230	63	61
341	230	63	61
341	231	64	61
341	230	64	62
340	231	65	60
341	231	63	61
341	231	64	60
341	231	63	60
340	232	64	60
339	231	65	59
340	231	63	60
339	231	64	59
340	231	63	59
340	231	64	59
340	231	65	59
340	231	65	60
340	231	65	60
340	231	64	60
341	232	63	59
341	231	64	59
340	231	64	59
340	230	65	60
340	232	65	60
339	231	65	59
339	230	65	60
339	231	65	59
339	231	64	59
339	231	63	59
339	230	64	60
340	232	62	58
339	231	63	58
340	231	64	59
339	232	65	58
339	232	66	59
339	231	65	59
340	231	65	59
339	232	65	59
339	232	66	59
339	232	65	59
340	231	65	59
340	232	66	59
340	231	65	59
340	231	65	59
340	231	65	60
340	231	65	60
341	231	65	60
340	232	65	59
340	230	65	60
340	230	66	59
339	231	66	59
341	232	64	59
340	231	64	59
340	231	64	59
340	232	64	59
339	230	65	59
340	230	63	60
339	230	64	60
339	229	65	60
340	231	65	59
341	231	63	59
339	231	64	60
340	230	64	60
341	231	63	60
339	231	64	60
340	231	64	60
341	230	63	60
340	231	62	59
340	231	62	59
340	231	63	59
339	232	63	59
340	232	63	58
340	231	62	60
338	232	65	60
338	232	65	60
338	231	65	60
339	231	64	59
339	232	64	60
339	231	64	59
339	231	63	59
339	231	64	60
339	232	63	59
338	233	64	58
337	231	65	59
336	232	65	59
337	231	65	59
338	232	63	58
337	232	64	58
337	232	65	59
338	231	65	59
338	231	64	59
338	232	65	59
338	231	65	59
338	231	65	60
338	231	65	60
340	231	64	59
339	231	64	60
339	231	64	59
338	231	64	59
339	231	64	59
339	232	64	59
339	231	64	59
340	231	64	60
339	231	64	60
340	231	64	60
339	231	66	60
340	230	64	59
339	232	64	59
341	232	64	58
339	232	65	59
337	230	68	61
337	230	68	61
337	231	69	60
337	231	67	60
338	231	67	59
339	230	66	60
339	230	65	60
339	231	65	60
378	211	54	52
378	210	51	51
379	210	49	50
379	210	49	50
379	209	49	51
379	209	51	50
378	208	52	50
378	208	52	50
380	208	52	51
382	208	53	51
381	207	51	51
382	208	53	50
381	207	52	51
383	207	51	51
382	207	53	51
382	207	54	50
381	207	55	51
382	207	54	52
382	207	53	51
384	207	52	50
384	207	51	50
382	207	52	50
383	207	52	50
383	206	53	51
384	207	51	50
382	207	50	50
383	207	51	50
382	207	51	48
383	207	51	50
383	206	51	49
382	207	50	49
383	207	52	51
382	207	52	50
382	207	53	50
382	206	54	50
382	207	53	49
383	207	53	50
382	207	53	50
382	207	55	50
383	208	56	50
382	207	54	51
383	207	55	51
382	206	55	51
382	206	55	52
382	206	55	52
382	207	54	51
382	207	53	51
382	207	54	51
383	207	53	51
383	206	54	51
382	207	53	50
383	207	52	50
383	207	53	50
383	207	52	49
382	207	52	50
