320	225	60	60
320	228	65	58
319	229	65	57
319	227	65	58
317	228	65	58
321	227	63	58
320	225	68	57
320	225	67	59
323	225	67	58
326	225	66	58
330	226	66	58
334	227	66	57
336	227	72	58
337	226	70	58
339	226	70	58
339	226	75	59
341	227	75	59
344	227	73	59
344	226	72	61
342	227	72	59
342	226	70	60
344	228	71	59
343	226	72	59
345	226	70	58
344	228	72	58
345	226	72	57
348	228	70	56
350	229	69	57
349	229	71	57
349	229	69	57
347	230	66	57
344	230	67	56
344	230	69	57
347	230	68	57
346	230	68	58
346	231	69	57
347	230	68	57
345	230	69	58
345	229	70	59
346	229	71	60
346	229	72	59
345	229	72	60
345	229	69	59
344	229	71	58
345	229	71	59
344	228	72	60
344	229	73	60
344	228	70	60
344	228	70	59
342	229	74	60
342	229	73	59
342	229	72	58
342	229	70	58
342	229	72	58
342	229	71	57
342	229	74	59
342	229	72	57
341	229	74	57
342	229	73	58
342	229	74	58
343	228	76	58
343	228	74	58
342	228	72	59
343	228	73	60
342	228	72	58
343	227	71	59
343	228	72	59
341	228	74	58
342	229	74	58
344	229	72	58
345	231	69	56
344	230	66	55
343	230	69	55
343	229	67	56
342	229	67	56
343	230	66	55
344	230	67	56
342	230	68	56
342	229	67	56
344	231	64	54
344	228	65	57
342	228	66	57
344	229	64	54
343	229	63	55
342	229	62	54
343	229	64	55
343	227	64	56
343	229	62	55
341	228	64	55
342	229	64	55
342	229	62	55
343	229	61	56
343	228	64	56
341	227	64	57
342	228	65	58
340	227	66	59
340	228	66	59
341	228	66	59
342	228	65	59
340	226	66	60
341	227	66	58
339	227	67	59
342	227	67	58
340	227	66	59
339	226	68	60
340	226	70	60
340	226	70	60
340	226	68	59
342	226	69	59
340	226	71	59
340	227	72	59
340	226	76	59
340	226	74	59
340	226	65	57
338	226	63	57
339	226	68	58
337	227	65	56
338	227	68	57
337	227	69	58
337	228	68	58
332	229	65	59
332	227	63	60
332	227	64	60
332	226	63	58
333	228	65	58
331	227	66	59
331	227	67	59
332	227	67	59
332	228	68	58
331	227	65	58
331	227	66	59
331	225	69	61
331	226	69	60
330	225	70	60
330	226	69	60
330	224	69	61
330	225	69	59
330	225	69	58
330	224	71	59
329	225	70	58
330	224	72	58
328	225	70	58
329	223	71	58
328	224	72	58
328	224	72	58
329	223	72	59
328	224	72	59
328	223	73	59
328	223	73	59
328	223	72	59
327	224	72	59
326	224	72	58
328	223	72	60
329	223	71	59
327	224	72	58
328	223	72	58
326	224	73	58
328	224	73	58
325	223	74	58
328	224	71	59
327	223	72	59
327	224	72	59
327	224	72	59
326	223	73	59
327	224	72	58
326	224	74	58
326	223	77	58
327	223	74	58
327	223	72	59
324	224	73	59
327	223	76	59
325	222	81	59
324	222	80	61
325	222	79	60
324	222	76	61
324	222	77	60
324	222	77	60
324	222	75	59
324	222	74	59
325	222	75	60
324	222	72	60
325	222	72	59
324	222	69	59
324	222	70	58
323	222	69	58
323	222	68	57
323	222	68	57
323	222	69	58
322	223	69	57
323	222	69	57
322	223	71	55
322	221	72	58
322	220	70	60
322	221	71	59
320	221	72	59
321	221	71	60
319	222	75	57
319	222	74	58
318	222	74	58
318	222	71	57
319	223	69	57
317	222	72	57
319	222	70	56
319	222	69	55
320	222	66	56
320	221	67	56
320	222	65	56
319	222	66	56
320	221	66	56
320	222	65	55
320	222	63	54
322	222	65	54
321	222	65	55
322	221	65	55
321	220	66	57
321	221	66	56
319	221	66	57
319	221	65	56
319	221	64	57
319	220	64	57
320	220	70	58
318	221	63	58
320	220	68	58
320	221	65	58
320	220	69	58
320	221	61	57
320	221	63	56
320	219	70	57
321	221	61	58
319	220	70	59
320	220	64	59
320	220	72	57
319	220	72	58
319	219	72	58
319	218	72	58
320	219	72	58
319	219	72	58
319	219	73	58
320	220	71	58
319	220	71	58
321	222	68	56
322	221	68	55
321	220	68	57
321	220	68	58
322	220	66	57
320	221	70	57
321	220	67	58
321	219	67	58
320	220	66	57
320	220	69	56
321	220	65	56
320	220	66	55
320	220	64	55
319	221	63	55
320	221	64	55
320	220	64	54
319	221	65	53
319	221	65	54
318	220	66	55
318	221	65	55
318	221	66	55
318	220	67	56
318	220	64	56
317	220	66	56
317	219	67	55
316	219	67	55
316	220	66	56
317	219	68	55
315	219	67	56
