570	230	130	125
582	240	114	113
583	241	113	110
582	240	113	111
585	242	111	111
583	242	110	111
586	242	107	109
585	240	109	110
587	239	109	109
591	239	106	107
592	236	106	107
595	235	105	107
596	235	106	107
599	235	105	106
600	235	105	105
602	234	106	105
603	233	106	105
602	231	107	106
599	229	112	109
597	226	115	115
599	225	114	115
600	225	114	115
600	226	115	114
600	225	115	115
601	225	116	115
603	226	116	114
605	225	115	113
606	225	115	113
608	227	114	112
609	227	113	112
610	229	110	109
611	229	109	110
611	230	109	109
611	230	108	108
612	231	108	107
613	232	109	107
614	232	108	107
613	232	109	106
613	231	110	108
612	229	111	109
607	226	116	113
606	225	117	115
607	225	116	115
606	226	116	115
606	226	116	115
606	227	116	114
608	228	116	113
609	229	114	113
610	229	114	113
611	230	113	111
612	230	112	111
612	230	111	111
611	232	112	110
610	232	112	109
611	233	112	109
612	232	111	108
612	233	110	108
613	234	109	108
614	235	108	106
616	234	107	106
615	232	110	108
612	233	112	109
611	229	114	111
606	227	117	114
606	226	116	115
604	226	118	116
605	227	116	114
606	228	115	113
606	229	113	113
607	231	113	112
607	230	112	113
608	231	113	112
608	230	113	113
609	231	112	112
608	232	113	111
608	231	112	112
608	232	112	111
608	233	111	111
610	233	109	109
609	234	110	108
609	233	110	109
609	234	111	109
611	233	109	108
612	233	108	108
612	232	108	109
610	231	110	110
609	230	111	111
606	229	115	113
604	227	117	115
603	225	118	115
604	225	117	115
605	226	116	115
607	225	116	113
607	225	116	114
607	226	116	113
609	226	115	111
612	227	113	110
612	226	112	111
612	227	112	109
612	227	112	110
614	228	110	108
615	228	109	108
615	227	109	109
616	227	110	108
617	228	109	107
615	227	110	107
617	228	109	106
615	228	109	107
616	228	110	107
614	227	112	109
612	225	114	111
608	223	118	114
607	223	119	115
606	224	119	115
608	224	116	115
609	224	115	114
610	225	114	113
610	225	115	113
611	226	114	112
610	226	115	113
611	228	114	110
614	229	111	109
614	228	110	110
613	229	111	109
614	229	110	108
614	230	110	107
614	230	110	107
617	232	107	106
616	231	108	107
617	231	107	106
618	232	107	106
616	230	108	107
615	230	111	108
611	225	115	114
610	225	118	115
610	226	117	116
611	228	115	115
611	228	115	113
611	228	115	113
612	228	116	113
